,LAT,LNG,COMUNA,Tipo_Accid,Causa_CON,Tipo_CONA,Fallecidos,Graves,Menos_Grav,Leves,Hora,Fecha
5334,-20.22675,-70.12963,IQUIQUE,CHOQUE FRENTE/FRENTE,OTRAS CAUSAS,CHOQUE,0,0,0,0,08:00:00,2022-03-27
5335,-20.227161,-70.133314,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,05:20:00,2022-03-27
5336,-20.294199,-70.128715,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,07:50:00,2022-03-21
5337,-20.233552,-70.128224,IQUIQUE,COLISION POR ALCANCE,OTRAS CAUSAS,COLISION,0,0,0,1,13:30:00,2022-03-27
5338,-20.237307,-70.139562,IQUIQUE,ATROPELLO,OTRAS CAUSAS,ATROPELLO,0,0,0,1,13:00:00,2022-03-28
5339,-20.2406,-70.137025,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:40:00,2022-03-28
5340,-20.22716,-70.13677,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:00:00,2022-03-25
5341,-20.21069,-70.134991,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:55:00,2022-03-28
5342,-20.221983,-70.139583,IQUIQUE,COLISION PERPENDICULAR,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,0,08:40:00,2022-03-27
5343,-20.214121,-70.139932,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:45:00,2022-03-29
5344,-20.224323,-70.13315,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,2,16:00:00,2022-03-29
5345,-20.214543,-70.152809,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,1,0,0,09:00:00,2022-03-29
5346,-20.248609,-70.138211,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,OTRAS CAUSAS,CHOQUE,0,0,0,0,10:12:00,2022-03-28
5347,-20.25206,-70.126748,IQUIQUE,CHOQUE FRENTE/LADO,OTRAS CAUSAS,CHOQUE,0,0,0,0,13:32:00,2022-03-29
5348,-20.238239,-70.133653,IQUIQUE,COLISION POR ALCANCE,OTRAS CAUSAS,COLISION,0,0,0,0,17:00:00,2022-03-29
5349,-20.212338,-70.152345,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL PEATON,ATROPELLO,0,0,0,1,08:45:00,2022-03-31
5350,-20.24127,-70.14144,IQUIQUE,CHOQUE LADO/POSTERIOR,OTRAS CAUSAS,CHOQUE,0,0,0,0,00:15:00,2022-03-30
5351,-20.276167,-70.10788,ALTO HOSPICIO,COLISION LATERAL,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,12:58:00,2022-03-30
5352,-20.292537,-70.101567,ALTO HOSPICIO,COLISION FRONTAL,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,11:00:00,2022-03-30
5353,-20.226354,-70.147923,IQUIQUE,CHOQUE FRENTE/LADO,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,20:00:00,2022-04-01
5354,-20.248203,-70.128287,IQUIQUE,CHOQUE LADO/FRENTE,OTRAS CAUSAS,CHOQUE,0,0,0,0,16:20:00,2022-03-29
5355,-20.237974,-70.128888,IQUIQUE,COLISION LATERAL,OTRAS CAUSAS,COLISION,0,0,0,2,22:10:00,2022-03-30
5356,-20.230725,-70.135685,IQUIQUE,CHOQUE FRENTE/LADO,OTRAS CAUSAS,CHOQUE,0,0,0,0,19:00:00,2022-03-31
5357,-20.218536,-70.148889,IQUIQUE,COLISION PERPENDICULAR,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,3,00:00:00,2022-04-03
5358,-20.24632,-70.095283,ALTO HOSPICIO,CHOQUE LATERAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,08:30:00,2022-04-04
5359,-20.259303,-70.098079,ALTO HOSPICIO,COLISION FRONTAL,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,08:35:00,2022-04-04
5360,-20.24977,-70.12543,IQUIQUE,COLISION,PERDIDA CONTROL VEHICULO,COLISION,0,0,0,1,08:20:00,2022-04-01
5361,-20.238575,-70.131037,IQUIQUE,COLISION LATERAL,OTRAS CAUSAS,COLISION,0,0,0,0,18:40:00,2022-04-02
5362,-20.2523,-70.13185,IQUIQUE,COLISION LATERAL,OTRAS CAUSAS,COLISION,0,0,0,0,11:50:00,2022-04-03
5363,-20.250146,-70.136138,IQUIQUE,CHOQUE POSTERIOR/LADO,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,05:00:00,2022-04-03
5364,-20.253458,-70.133197,IQUIQUE,COLISION LATERAL,OTRAS CAUSAS,COLISION,0,0,0,0,11:50:00,2022-04-03
5365,-20.216057,-70.154442,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:00:00,2022-04-05
5366,-20.212021,-70.142515,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,16:30:00,2022-04-05
5367,-20.2218,-70.149226,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,08:45:00,2022-04-05
5368,-20.212622,-70.150219,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,1,0,0,09:30:00,2022-04-05
5369,-20.223145,-70.134337,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:30:00,2022-03-29
5370,-20.218795,-70.144307,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,09:30:00,2022-04-04
5371,-20.240351,-70.137456,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,17:15:00,2022-04-05
5372,-20.278787,-70.08921,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,1,0,0,19:00:00,2022-04-05
5373,-20.277224,-70.080525,ALTO HOSPICIO,CHOQUE,FALLAS MECANICAS,CHOQUE,0,0,0,0,10:00:00,2022-04-06
5374,-20.290769,-70.100895,ALTO HOSPICIO,ATROPELLO,OTRAS CAUSAS,ATROPELLO,0,0,0,1,20:00:00,2022-04-06
5375,-20.225384,-70.145416,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,16:20:00,2022-04-06
5376,-20.220917,-70.141527,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,23:30:00,2022-04-06
5377,-20.229031,-70.135502,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,07:30:00,2022-04-06
5378,-20.214928,-70.156899,IQUIQUE,COLISION POR ALCANCE,ALCOHOL EN CONDUCTOR,COLISION,0,0,1,0,02:40:00,2022-04-07
5379,-20.243021,-70.127355,IQUIQUE,COLISION FRONTAL,OTRAS CAUSAS,COLISION,0,0,0,0,09:30:00,2022-04-03
5380,-20.22537,-70.147864,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,19:00:00,2022-04-07
5381,-20.223819,-70.137953,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,07:45:00,2022-04-08
5382,-20.218901,-70.140988,IQUIQUE,CHOQUE FRONTAL,VELOCIDAD IMPRUDENTE,CHOQUE,0,0,0,0,06:30:00,2022-04-09
5383,-20.235332,-70.150777,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,09:20:00,2022-04-09
5384,-20.262508,-70.125614,IQUIQUE,COLISION LATERAL,OTRAS CAUSAS,COLISION,0,0,0,0,08:10:00,2022-04-08
5385,-20.260858,-70.127612,IQUIQUE,CHOQUE LADO/POSTERIOR,OTRAS CAUSAS,CHOQUE,0,0,0,0,14:43:00,2022-04-07
5386,-20.23536,-70.14679,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,13:10:00,2022-04-08
5387,-20.256399,-70.106305,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,13:15:00,2022-10-17
5388,-20.292537,-70.101567,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,18:00:00,2022-10-17
5389,-20.216205,-70.141875,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,4,23:30:00,2022-10-21
5390,-20.21718,-70.1547,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:50:00,2022-10-23
5391,-20.23509,-70.146793,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:00:00,2022-10-24
5392,-20.267034,-70.095391,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,2,16:20:00,2022-10-20
5393,-20.280054,-70.100756,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,08:00:00,2022-10-20
5394,-20.284262,-70.100919,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:00:00,2022-10-20
5395,-20.275363,-70.090836,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,19:40:00,2022-10-21
5396,-20.27425,-70.09822,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:50:00,2022-10-25
5397,-20.212441,-70.145523,IQUIQUE,CHOQUE FRENTE/POSTERIOR,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,18:00:00,2022-10-25
5398,-20.23975,-70.134534,IQUIQUE,CHOQUE LADO/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,16:30:00,2022-10-21
5399,-20.243687,-70.133944,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,20:30:00,2022-10-23
5400,-20.259456,-70.123824,IQUIQUE,CHOQUE POSTERIOR/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:30:00,2022-10-23
5401,-20.240953,-70.144972,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,06:30:00,2022-10-23
5402,-20.214713,-70.155229,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,4,16:00:00,2022-10-26
5403,-20.222526,-70.151922,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:30:00,2022-10-24
5404,-20.247892,-70.136876,IQUIQUE,COLISION PERPENDICULAR,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,15:00:00,2022-10-26
5405,-20.226812,-70.137758,IQUIQUE,COLISION PERPENDICULAR,DROGAS Y/O FATIGA EN CONDUCTOR,COLISION,0,0,1,1,18:20:00,2022-10-27
5406,-20.230861,-70.142045,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:00:00,2022-10-24
5407,-20.248609,-70.138211,IQUIQUE,COLISION LATERAL,VELOCIDAD IMPRUDENTE,COLISION,0,0,0,0,12:48:00,2022-10-25
5408,-20.219322,-70.134701,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:20:00,2022-10-28
5409,-20.216342,-70.148699,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:00:00,2022-10-28
5410,-20.232545,-70.135829,IQUIQUE,CHOQUE POSTERIOR/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:00:00,2022-10-25
5411,-20.217174,-70.141949,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,00:15:00,2022-10-29
5412,-20.230703,-70.135669,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:00:00,2022-10-29
5413,-20.220481,-70.149581,IQUIQUE,COLISION PERPENDICULAR,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,1,21:00:00,2022-10-29
5414,-20.223557,-70.144501,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:30:00,2022-10-28
5415,-20.281952,-70.124533,IQUIQUE,COLISION FRONTAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:45:00,2022-10-25
5416,-20.225068,-70.149832,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,07:20:00,2022-10-31
5417,-20.21282,-70.144815,IQUIQUE,ATROPELLO,ALCOHOL EN CONDUCTOR,ATROPELLO,0,0,0,1,13:20:00,2022-10-31
5418,-20.233498,-70.142272,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:25:00,2022-10-27
5419,-20.224654,-70.131293,IQUIQUE,ATROPELLO,CAUSAS NO DETERMINADAS,ATROPELLO,0,0,1,0,04:30:00,2022-11-01
5420,-20.239776,-70.144879,IQUIQUE,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,19:30:00,2022-10-27
5421,-20.235403,-70.137337,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,00:20:00,2022-10-28
5422,-20.229796,-70.14229,IQUIQUE,COLISION FRONTAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,20:40:00,2022-10-28
5423,-20.215136,-70.152807,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:00:00,2022-10-29
5424,-20.246408,-70.131271,IQUIQUE,ATROPELLO,FALLAS MECANICAS,ATROPELLO,0,0,0,2,17:30:00,2022-10-28
5425,-20.221359,-70.150491,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,1,0,0,08:15:00,2022-11-03
5426,-20.279993,-70.126695,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,14:10:00,2022-11-03
5427,-20.234133,-70.136266,IQUIQUE,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,13:20:00,2022-10-29
5428,-20.233308,-70.128318,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:05:00,2022-10-11
5429,-20.218492,-70.149488,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:40:00,2022-11-04
5430,-20.221965,-70.153174,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:00:00,2022-11-04
5431,-20.215887,-70.145284,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,06:00:00,2022-11-05
5432,-20.270762,-70.129836,IQUIQUE,COLISION FRONTAL,ALCOHOL EN CONDUCTOR,COLISION,1,2,0,0,03:10:00,2022-11-06
5433,-20.213974,-70.141712,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:00:00,2022-11-05
5434,-20.238668,-70.129611,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,22:50:00,2022-10-30
5435,-20.222263,-70.134824,IQUIQUE,CHOQUE FRENTE/LADO,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,03:10:00,2022-11-05
5436,-20.237726,-70.150551,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:00:00,2022-10-30
5437,-20.224456,-70.145933,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,07:20:00,2022-11-07
5438,-20.216407,-70.150318,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:30:00,2022-11-08
5439,-20.247892,-70.136876,IQUIQUE,COLISION FRONTAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,05:19:00,2022-11-01
5440,-20.227256,-70.129839,IQUIQUE,CHOQUE POSTERIOR/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:40:00,2022-11-04
5441,-20.238369,-70.148965,IQUIQUE,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:28:00,2022-11-05
5442,-20.267034,-70.095391,ALTO HOSPICIO,ATROPELLO,CAUSAS NO DETERMINADAS,ATROPELLO,0,0,0,1,07:47:00,2022-10-25
5443,-20.240913,-70.136083,IQUIQUE,COLISION FRONTAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,09:30:00,2022-11-05
5444,-20.230044,-70.136458,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,07:00:00,2022-11-08
5445,-20.25206,-70.126748,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,05:30:00,2022-11-01
5446,-20.220246,-70.153886,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,09:00:00,2022-11-09
5447,-20.232545,-70.135829,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:50:00,2022-11-08
5448,-20.225843,-70.135307,IQUIQUE,ATROPELLO,ALCOHOL EN PEATON,ATROPELLO,0,1,0,1,23:00:00,2022-11-09
5449,-20.243885,-70.140417,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,18:34:00,2022-11-08
5450,-20.249501,-70.134513,IQUIQUE,COLISION FRONTAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,08:00:00,2022-11-09
5451,-20.215456,-70.139115,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:50:00,2022-11-10
5452,-20.23509,-70.146793,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:30:00,2022-11-09
5453,-20.2249,-70.137072,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,11:53:00,2022-11-11
5454,-20.26278,-70.128638,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:00:00,2022-11-11
5455,-20.216817,-70.146598,IQUIQUE,ATROPELLO,CAUSAS NO DETERMINADAS,ATROPELLO,0,0,1,0,10:30:00,2022-11-10
5456,-20.208883,-70.143719,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,12:00:00,2022-11-11
5457,-20.21824,-70.15528,IQUIQUE,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,06:00:00,2022-11-10
5458,-20.230044,-70.136458,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,09:00:00,2022-11-11
5459,-20.217851,-70.141997,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,15:30:00,2022-11-12
5460,-20.2312,-70.129802,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,15:30:00,2022-11-12
5461,-20.281505,-70.084684,ALTO HOSPICIO,ATROPELLO,CAUSAS NO DETERMINADAS,ATROPELLO,0,0,0,1,12:40:00,2022-10-28
5462,-20.290642,-70.096392,ALTO HOSPICIO,COLISION,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,08:30:00,2022-10-29
5463,-20.264075,-70.123568,IQUIQUE,CHOQUE,OTRAS CAUSAS,CHOQUE,0,0,0,0,14:45:00,2022-11-12
5464,-20.278531,-70.127198,IQUIQUE,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:35:00,2022-11-12
5465,-20.219294,-70.150411,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,14:50:00,2022-11-14
5466,-20.219197,-70.152977,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,15:10:00,2022-11-14
5467,-20.24554,-70.13998,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,1,0,0,18:00:00,2022-11-14
5468,-20.221037,-70.139495,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,17:25:00,2022-11-11
5469,-20.226454,-70.146098,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:45:00,2022-11-15
5470,-20.295488,-70.127771,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,19:41:00,2022-11-15
5471,-20.239238,-70.140441,IQUIQUE,CHOQUE,OTRAS CAUSAS,CHOQUE,0,0,0,0,16:30:00,2022-11-15
5472,-20.231956,-70.138569,IQUIQUE,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,10:00:00,2022-11-16
5473,-20.279993,-70.126695,IQUIQUE,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,10:00:00,2022-11-16
5474,-20.245228,-70.139223,IQUIQUE,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,19:35:00,2022-11-16
5475,-20.220856,-70.131984,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,10:45:00,2022-11-15
5476,-20.205463,-70.136466,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:09:00,2022-11-17
5477,-20.233308,-70.128318,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,18:15:00,2022-11-17
5478,-20.213755,-70.144338,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:00:00,2022-11-18
5479,-20.211052,-70.143152,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,1,0,0,13:20:00,2022-11-18
5480,-20.224513,-70.144544,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,17:45:00,2022-11-19
5481,-20.220319,-70.151554,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,16:00:00,2022-11-19
5482,-20.219868,-70.147459,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:45:00,2022-11-20
5483,-20.23034,-70.13708,IQUIQUE,CHOQUE FRENTE/LADO,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,11:00:00,2022-11-21
5484,-20.2348,-70.139685,IQUIQUE,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,11:00:00,2022-11-18
5485,-20.242239,-70.142697,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:55:00,2022-11-18
5486,-20.26835,-70.101981,ALTO HOSPICIO,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,01:00:00,2022-10-29
5487,-20.242239,-70.142697,IQUIQUE,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,20:30:00,2022-11-19
5488,-20.242239,-70.142697,IQUIQUE,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,23:00:00,2022-11-19
5489,-20.291131,-70.092536,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,1,0,0,0,21:55:00,2022-11-15
5490,-20.2106,-70.139417,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,08:12:00,2022-11-21
5491,-20.224456,-70.145933,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,10:40:00,2022-11-22
5492,-20.213847,-70.144047,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,10:30:00,2022-10-30
5493,-20.254085,-70.126188,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:00:00,2022-11-23
5494,-20.24096,-70.14015,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,23:00:00,2022-11-22
5495,-20.223389,-70.142255,IQUIQUE,CHOQUE LATERAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:50:00,2022-11-23
5496,-20.219675,-70.144341,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,13:15:00,2022-11-24
5497,-20.225682,-70.140902,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,22:45:00,2022-11-24
5498,-20.26056,-70.13199,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,20:35:00,2022-11-23
5499,-20.254246,-70.131163,IQUIQUE,CHOQUE,OTRAS CAUSAS,CHOQUE,0,0,0,0,21:12:00,2022-11-23
5500,-20.212281,-70.151799,IQUIQUE,CHOQUE,OTRAS CAUSAS,CHOQUE,0,0,0,0,20:40:00,2022-11-24
5501,-20.22632,-70.14253,IQUIQUE,CHOQUE FRENTE/LADO,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,10:30:00,2022-11-26
